source_id,path,sheet,field,level,join_key_present,time_key_present,target_meter_overlap,matched_value_count,sample_values,usable,reason
SRC-0118,lightguard_v0_1/reports/v08/reproducibility_manifest.json,,$.files.lightguard_v0_1/reports/v08/v07_failure_matrix.csv,U,False,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0125,lightguard_v0_1/reports/v09/v08_false_positive_inventory.csv,,rated_load_status,U,True,False,,0,,False,keyword evidence lacks time and/or join key
SRC-0127,lightguard_v0_1/reports/v09/v09_actual_ami_regression.csv,,claim_boundary,U,True,False,B-L-13;B-L-14;B-L-35;B-L-9,6,technical_replay_not_fault_truth,False,keyword evidence lacks time and/or join key
SRC-0130,lightguard_v0_1/reports/v09/v09_episode_effects.csv,,claim_boundary,U,True,False,,188,controlled generated episode-separated holdout only; not field ami accuracy or fault truth.,False,keyword evidence lacks time and/or join key
SRC-0131,lightguard_v0_1/reports/v09/v09_hard_negative_results.csv,,claim_boundary,U,True,False,,48,controlled generated episode-separated holdout only; not field ami accuracy or fault truth.,False,keyword evidence lacks time and/or join key
SRC-0132,lightguard_v0_1/reports/v09/v09_missing_feature_results.csv,,claim_boundary,U,False,False,,16,controlled generated episode-separated holdout only; not field ami accuracy or fault truth.,False,keyword evidence lacks time and/or join key
SRC-0133,lightguard_v0_1/reports/v09/v09_solar_boundary_analysis.csv,,claim_boundary,U,False,False,,36,controlled generated episode-separated holdout only; not field ami accuracy or fault truth.,False,keyword evidence lacks time and/or join key
SRC-0134,lightguard_v0_1/reports/v10/reproducibility_manifest.json,,$.commands[],U,False,False,,0,,False,keyword evidence lacks time and/or join key
SRC-0139,lightguard_v0_1/reports/v10/v10_meter_drift.csv,,interpretation,S1_CANDIDATE,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,15,descriptive_shadow_behavior_not_fault_rate,False,field evidence requires verified target mapping and record-level review
SRC-0146,official_docs/AMI Data Sample/1-1_총괄 데이터 표_가명화_AMI_★.xlsx,총괄표_게시용,수전전력,S2_PROXY_INPUT,True,False,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0146,official_docs/AMI Data Sample/1-1_총괄 데이터 표_가명화_AMI_★.xlsx,총괄표_게시용,산업분류,U,True,False,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,2,25924 절삭 가공 및 유사 처리업 | 37011 하수 처리업,False,keyword evidence lacks time and/or join key
SRC-0147,official_docs/AMI Data Sample/2-1_MDMS자료(AMI 데이터)_A선로_가명화_★.xlsx,A선로 AMI DATA,피상전력량(kVAh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0147,official_docs/AMI Data Sample/2-1_MDMS자료(AMI 데이터)_A선로_가명화_★.xlsx,A선로 AMI DATA,유효전력량(kWh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0147,official_docs/AMI Data Sample/2-1_MDMS자료(AMI 데이터)_A선로_가명화_★.xlsx,A선로 AMI DATA,지상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0147,official_docs/AMI Data Sample/2-1_MDMS자료(AMI 데이터)_A선로_가명화_★.xlsx,A선로 AMI DATA,진상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0147,official_docs/AMI Data Sample/2-1_MDMS자료(AMI 데이터)_A선로_가명화_★.xlsx,A선로 AMI DATA,피상전력량(kVAh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0147,official_docs/AMI Data Sample/2-1_MDMS자료(AMI 데이터)_A선로_가명화_★.xlsx,A선로 AMI DATA,유효전력량(kWh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0147,official_docs/AMI Data Sample/2-1_MDMS자료(AMI 데이터)_A선로_가명화_★.xlsx,A선로 AMI DATA,지상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0147,official_docs/AMI Data Sample/2-1_MDMS자료(AMI 데이터)_A선로_가명화_★.xlsx,A선로 AMI DATA,진상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0148,official_docs/AMI Data Sample/2-2_MDMS자료(AMI 데이터)_B선로_가명화_★.xlsx,B선로 AMI DATA,피상전력량(kVAh),S2_PROXY_INPUT,False,False,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0148,official_docs/AMI Data Sample/2-2_MDMS자료(AMI 데이터)_B선로_가명화_★.xlsx,B선로 AMI DATA,유효전력량(kWh),S2_PROXY_INPUT,False,False,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0148,official_docs/AMI Data Sample/2-2_MDMS자료(AMI 데이터)_B선로_가명화_★.xlsx,B선로 AMI DATA,지상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0148,official_docs/AMI Data Sample/2-2_MDMS자료(AMI 데이터)_B선로_가명화_★.xlsx,B선로 AMI DATA,진상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0148,official_docs/AMI Data Sample/2-2_MDMS자료(AMI 데이터)_B선로_가명화_★.xlsx,B선로 AMI DATA,피상전력량(kVAh),S2_PROXY_INPUT,False,False,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0148,official_docs/AMI Data Sample/2-2_MDMS자료(AMI 데이터)_B선로_가명화_★.xlsx,B선로 AMI DATA,유효전력량(kWh),S2_PROXY_INPUT,False,False,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0148,official_docs/AMI Data Sample/2-2_MDMS자료(AMI 데이터)_B선로_가명화_★.xlsx,B선로 AMI DATA,지상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0148,official_docs/AMI Data Sample/2-2_MDMS자료(AMI 데이터)_B선로_가명화_★.xlsx,B선로 AMI DATA,진상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0149,official_docs/AMI Data Sample/2-3_MDMS자료(AMI 데이터)_C선로_가명화_★.xlsx,C선로 AMI DATA,피상전력량(kVAh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0149,official_docs/AMI Data Sample/2-3_MDMS자료(AMI 데이터)_C선로_가명화_★.xlsx,C선로 AMI DATA,유효전력량(kWh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0149,official_docs/AMI Data Sample/2-3_MDMS자료(AMI 데이터)_C선로_가명화_★.xlsx,C선로 AMI DATA,지상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0149,official_docs/AMI Data Sample/2-3_MDMS자료(AMI 데이터)_C선로_가명화_★.xlsx,C선로 AMI DATA,진상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0149,official_docs/AMI Data Sample/2-3_MDMS자료(AMI 데이터)_C선로_가명화_★.xlsx,C선로 AMI DATA,피상전력량(kVAh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0149,official_docs/AMI Data Sample/2-3_MDMS자료(AMI 데이터)_C선로_가명화_★.xlsx,C선로 AMI DATA,유효전력량(kWh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0149,official_docs/AMI Data Sample/2-3_MDMS자료(AMI 데이터)_C선로_가명화_★.xlsx,C선로 AMI DATA,지상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0149,official_docs/AMI Data Sample/2-3_MDMS자료(AMI 데이터)_C선로_가명화_★.xlsx,C선로 AMI DATA,진상 무효전력량(Kvarh),S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
